unique_id,unique_id_user,reference,regionname1,regionname2,lat,lon,rsl,rsl_er_max,rsl_er_min,age,age_er_max,age_er_min,primary_indicator,secondary_indicator,type_category,type,database,database2,notes
gsl_lgm_4457,q2652,tooley_&_switzer_1988_(as_in_shennan_et_al._2018),3,kent,50.94,0.84,-2.43,0.21,0.21,3382,172,167,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4458,be105028,selby_et_al_2000_(as_in_shennan_et_al._2018),3,skye,57.14,-5.96,3.22,1.0,1.0,3387,72,134,isolation_basin,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4459,beta287632,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.52,0.13,-4.73,0.21,0.21,3387,72,134,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4460,q2526,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.1,0.03,-4.19,0.21,0.21,3392,170,170,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4461,srr3217,jennings_et_al_2003_(as_in_shennan_et_al._2018),3,sussex,50.81,0.27,-2.63,0.21,0.21,3392,170,170,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4462,cam41317,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.47,-0.48,-2.91,0.21,0.21,3395,154,149,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4463,aa26356,brew_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,fens,53.09,0.09,-3.82,0.44,0.44,3404,158,162,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4464,be142352,haslett_et_al_2001_(as_in_shennan_et_al._2018),3,bristol_channel,51.27,-2.89,-4.25,0.23,0.23,3415,156,177,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4465,srr5620,waller_et_al_1999_qsr_(as_in_shennan_et_al._2018),3,kent,51.04,0.83,-4.25,0.7,0.7,3415,141,145,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4466,srr4736,shennan_et_al_1996_(as_in_shennan_et_al._2018),3,nw_scotland_(kentra),56.76,-5.84,3.77,0.21,0.21,3418,137,74,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4467,beta105863,jennings_et_al_2003_(as_in_shennan_et_al._2018),3,sussex,50.8,0.29,-3.25,0.7,0.7,3437,168,188,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4468,hv18063,horton_et_al_99_qra_guide_(as_in_shennan_et_al._2018),3,tees,54.68,-1.2,-1.28,0.21,0.21,3437,193,204,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4469,beta173724,wilson_et_al_2005_2012_(as_in_shennan_et_al._2018),3,lancashire,53.28,-2.78,-1.66,0.21,0.21,3439,119,71,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4470,igs127,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.69,0.41,-5.04,0.29,0.29,3442,246,261,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4472,q1432,devoy_1979_1982_(as_in_shennan_et_al._2018),3,thames,51.45,0.37,-5.48,0.21,0.21,3471,205,212,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4473,q2811,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.49,-0.18,-6.93,0.21,0.21,3481,195,202,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4474,be101742,haslett_et_al_1998_(as_in_shennan_et_al._2018),3,bristol_channel,51.25,-2.77,-1.99,0.21,0.21,3482,205,217,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4476,beta109579,long_a_et_al_1998_(as_in_shennan_et_al._2018),3,kent,51.06,0.92,-3.77,0.22,0.22,3483,228,257,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4477,q2828,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.09,0.14,-3.71,0.39,0.39,3490,101,111,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4478,aa22688,funnel_&_pearson_1989_(as_in_shennan_et_al._2018),3,norfolk,52.98,0.66,-5.68,0.21,0.21,3490,88,105,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4479,q2501,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.44,0.13,-3.87,0.07,0.07,3492,138,123,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4480,beta287634,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.52,0.1,-4.95,0.71,0.71,3501,79,103,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4481,aa22663,shennan_et_al_2000_jqs_(as_in_shennan_et_al._2018),3,ne_england_(south),55.24,-1.55,-0.91,0.4,0.4,3510,99,111,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4483,be92168,selby_et_al_2000_(as_in_shennan_et_al._2018),3,skye,57.14,-5.96,2.72,1.0,1.0,3511,127,129,isolation_basin,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4484,beta324680,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.53,0.12,-5.25,0.23,0.23,3517,64,67,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4485,aa44932,shennan_et_al_2006_jqs_(as_in_shennan_et_al._2018),3,kintyre,55.78,-5.56,7.4,0.23,0.23,3522,114,119,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4486,birm461,jardine_1982_(as_in_shennan_et_al._2018),3,n_solway_firth,55.08,-3.54,4.0,0.83,0.83,3528,300,274,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4488,oxa12967,boomer_et_al_2007_(as_in_shennan_et_al._2018),3,ne_england_(central),55.44,-1.59,-1.26,0.5,0.5,3533,98,79,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4490,ub2679,shaw_&_carter_1994_(as_in_shennan_et_al._2018),3,west_donegal,55.15,-7.91,0.18,0.77,0.77,3536,290,256,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4491,q2562,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.09,0.07,-4.44,0.21,0.21,3540,152,145,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4492,q547,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.66,0.37,-3.56,0.54,0.54,3546,298,298,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4493,srr5616,waller_et_al_1999_qsr_(as_in_shennan_et_al._2018),3,kent,51.02,0.84,-4.43,0.7,0.7,3548,134,98,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4494,grn28109,waller_et_al_2006_(as_in_shennan_et_al._2018),3,kent,50.92,0.7,-4.36,0.21,0.21,3563,127,112,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4496,q2505,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.44,0.13,-3.89,0.08,0.08,3581,246,196,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4497,q686,waller_et_al_1994_(as_in_shennan_et_al._2018),3,lincolnshire_marshes_,53.23,0.34,-3.4,0.21,0.21,3585,280,228,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4498,srr5487,shennan_et_al_2000_qsr_(as_in_shennan_et_al._2018),3,nw_scotland_(arisaig),56.9,-5.89,3.62,0.41,0.41,3590,233,184,isolation_basin,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4499,beta324684,green_et_al_2014_(as_in_shennan_et_al._2018),3,thames,51.53,0.12,-5.1,0.7,0.7,3593,92,110,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4500,aa24223,shennan_et_al_2000_jqs_(as_in_shennan_et_al._2018),3,ne_england_(north),55.69,-1.94,2.57,0.21,0.21,3601,218,150,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4501,ub3904,shennan_et_al_2000_jqs_(as_in_shennan_et_al._2018),3,ne_england_(south),55.24,-1.55,-0.26,0.22,0.22,3601,92,120,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4503,be101740,haslett_et_al_1998_(as_in_shennan_et_al._2018),3,bristol_channel,51.25,-2.77,-1.92,0.21,0.21,3613,209,157,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4505,beta259388,kirby_et_al_2010_(as_in_shennan_et_al._2018),3,kent,50.96,0.89,-3.31,0.5,0.5,3613,87,131,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4506,beta144020,allen_&_haslett_2007_(as_in_shennan_et_al._2018),3,bristol_channel,51.54,-2.84,-3.01,0.21,0.21,3614,212,162,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4507,gak2500,barnes_1975_zong_1993_(as_in_shennan_et_al._2018),3,lancashire,53.89,-2.89,1.67,0.21,0.21,3623,332,263,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4508,q2182,alderton_1983_(as_in_shennan_et_al._2018),3,east_anglia,52.54,1.64,-4.6,0.71,0.71,3624,95,140,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4509,be101741,haslett_et_al_1998_(as_in_shennan_et_al._2018),3,bristol_channel,51.25,-2.78,-3.38,0.21,0.21,3626,199,158,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4510,cams40013,edwards_2001_(as_in_shennan_et_al._2018),3,sw_england_(dorset),50.67,-2.0,-1.39,0.5,0.5,3626,199,158,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4511,beta120961,smith_et_al_2002_trse_(as_in_shennan_et_al._2018),3,n_solway_firth,54.89,-4.45,4.44,0.21,0.21,3627,200,168,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4512,grn27913,waller_et_al_2006_(as_in_shennan_et_al._2018),3,kent,50.92,0.7,-4.39,0.21,0.21,3628,207,179,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4513,srr2454,devoy_1982_(as_in_shennan_et_al._2018),3,sussex,50.79,0.29,-1.53,0.21,0.21,3635,184,126,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4514,q2564,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.08,0.06,-3.87,0.21,0.21,3640,191,165,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4515,beta87707,long_d_et_al_1998_(as_in_shennan_et_al._2018),3,kent,51.04,0.75,-3.31,0.25,0.25,3640,191,165,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4516,beta135993,jennings_et_al_2003_(as_in_shennan_et_al._2018),3,sussex,50.8,0.29,-4.25,0.22,0.22,3640,191,165,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4517,aa27141,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.71,-0.96,-5.06,0.4,0.4,3647,188,182,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4518,ub3906,shennan_et_al_2000_jqs_(as_in_shennan_et_al._2018),3,ne_england_(south),55.25,-1.55,-0.79,0.22,0.22,3655,171,93,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4519,be81368,spencer_et_al_1998_holocene_(as_in_shennan_et_al._2018),3,kent,50.95,0.88,-3.69,0.22,0.22,3661,163,95,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4520,q265,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,s_wales_(glamorgan),51.57,-3.76,-9.2,0.78,0.78,3661,252,264,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4521,q2651,tooley_&_switzer_1988_(as_in_shennan_et_al._2018),3,kent,50.94,0.84,-2.92,0.21,0.21,3665,169,181,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4522,hv9265,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.76,-0.33,-3.5,0.21,0.21,3668,159,101,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4523,aa27587,shennan_et_al_2000_qsr_(as_in_shennan_et_al._2018),3,nw_scotland_(applecross),57.58,-5.81,1.52,0.27,0.27,3669,159,104,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4527,q2807,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.12,0.2,-3.82,0.39,0.39,3685,173,202,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4528,aa23437,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.66,-0.7,-6.56,0.21,0.21,3685,166,201,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4529,aa27220,shennan_et_al_2000_qsr_(as_in_shennan_et_al._2018),3,nw_scotland_(applecross),57.58,-5.81,1.45,0.27,0.27,3686,182,205,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4530,hv9268,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.77,-0.34,-3.17,0.21,0.21,3691,159,177,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4531,srr5617,waller_et_al_1999_qsr_(as_in_shennan_et_al._2018),3,kent,51.02,0.84,-4.79,0.7,0.7,3694,135,105,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4532,srr4730,shennan_et_al_1996_(as_in_shennan_et_al._2018),3,nw_scotland_(kentra),56.75,-5.84,3.91,0.21,0.21,3694,135,105,sedimentary_indicator,extreme_water_level,,0,holsea,shennan18,
gsl_lgm_4533,beta105864,jennings_et_al_2003_(as_in_shennan_et_al._2018),3,sussex,50.8,0.29,-3.35,0.7,0.7,3699,131,104,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4534,srr4737,shennan_et_al_1994_(as_in_shennan_et_al._2018),3,nw_scotland_(arisaig),56.91,-5.83,3.62,0.57,0.57,3702,131,119,isolation_basin,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4535,car645,smith_&_morgan_1989_(as_in_shennan_et_al._2018),3,bristol_channel,51.53,-2.89,-4.82,0.8,0.8,3705,183,196,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4536,q2600,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.8,-0.3,-5.68,0.24,0.24,3711,181,199,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4537,srr3704,shennan_1992_(as_in_shennan_et_al._2018),3,tees,54.61,-1.22,-1.36,0.21,0.21,3716,120,122,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4538,aa23458,funnel_&_pearson_89_jqs_4_(as_in_shennan_et_al._2018),3,norfolk,52.97,0.69,-2.83,0.54,0.54,3724,235,241,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4539,npl146,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,bristol_channel,51.21,-3.11,-5.17,0.5,0.5,3731,236,249,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4540,q2875,sinnott_1999_(as_in_shennan_et_al._2018),3,east_cork,52.07,-7.65,-1.9,0.3,0.3,3743,168,175,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4541,beta120962,smith_et_al_2002_trse_(as_in_shennan_et_al._2018),3,n_solway_firth,54.89,-4.44,3.96,0.21,0.21,3743,226,183,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4543,srr2387,funnel_&_pearson_1989_(as_in_shennan_et_al._2018),3,norfolk,52.97,0.64,-5.25,0.55,0.55,3745,120,133,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4544,beta189681,hill_et_al_2007_(as_in_shennan_et_al._2018),3,bristol_channel,51.47,-2.76,-5.17,0.88,0.88,3747,94,110,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4545,car830,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.37,0.09,-4.12,0.7,0.7,3754,141,161,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4546,beta211398,edwards_et_al._2017_(as_in_shennan_et_al._2018),3,inner_shannon,52.67,-8.7,-2.25,0.55,0.55,3755,125,137,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4547,hv8645,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.77,-0.34,-2.84,0.21,0.21,3759,205,185,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4548,cam41320,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.47,-0.48,-3.38,0.4,0.4,3764,123,126,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4549,gu1271,kenna_1986_(as_in_shennan_et_al._2018),3,mersey,53.41,-3.15,-0.79,0.21,0.21,3764,147,157,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4550,grn27876,waller_et_al_2006_(as_in_shennan_et_al._2018),3,kent,50.92,0.7,-4.39,0.21,0.21,3771,85,117,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4551,be142354,haslett_et_al_2001_(as_in_shennan_et_al._2018),3,bristol_channel,51.29,-2.98,-5.29,0.23,0.23,3774,193,180,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4552,hv18062,horton_et_al_99_qra_guide_(as_in_shennan_et_al._2018),3,tees,54.68,-1.2,-1.06,0.21,0.21,3775,196,186,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4554,srr4728,shennan_et_al_1995_(as_in_shennan_et_al._2018),3,nw_scotland_(kentra),56.75,-5.83,4.24,0.21,0.21,3784,119,139,sedimentary_indicator,extreme_water_level,,0,holsea,shennan18,
gsl_lgm_4555,birm13,boyd_1986_(as_in_shennan_et_al._2018),3,clyde,55.8,-4.5,6.17,0.22,0.22,3785,173,144,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4556,igs36,heyworth_&_kidson_1982_(as_in_shennan_et_al._2018),3,bristol_channel,51.42,-2.81,-3.61,0.5,0.5,3789,295,228,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4557,q2873,sinnott_1999_(as_in_shennan_et_al._2018),3,east_cork,52.06,-7.61,-2.69,0.83,0.83,3789,188,175,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4558,q2649,tooley_&_switzer_1988_(as_in_shennan_et_al._2018),3,kent,50.94,0.84,-2.78,0.21,0.21,3793,174,152,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4559,be81728,barham_et_al_1995_qra_guide_(as_in_shennan_et_al._2018),3,thames,51.39,0.52,-2.35,0.22,0.22,3806,167,163,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4560,q2502,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.44,0.13,-4.08,0.21,0.21,3840,234,199,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4561,q2578,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.8,-0.3,-5.49,0.23,0.23,3840,234,199,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4562,beta94749,long_et_al_2016_jqs_(as_in_shennan_et_al._2018),3,sutherland,58.54,-4.66,-0.27,0.21,0.21,3840,234,199,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4564,hv17337,long_1992_pga_(as_in_shennan_et_al._2018),3,kent,51.23,1.38,-3.78,0.42,0.42,3849,386,370,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4565,q2088,alderton_1983_(as_in_shennan_et_al._2018),3,east_anglia,52.47,1.67,-5.71,0.7,0.7,3854,214,204,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4566,cam41319,metcalfe_et_al_2000_geol_soc_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.67,-0.56,-4.0,0.21,0.21,3854,214,204,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4567,igs13,devoy_1982_pga_(as_in_shennan_et_al._2018),3,kent,51.0,0.69,-4.75,0.41,0.41,3856,289,263,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4568,srr3846,plater_&_shennan_1992_(as_in_shennan_et_al._2018),3,ne_england_(south),55.39,-1.62,0.13,0.21,0.21,3856,118,138,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4570,q832,long_et_al_2000_(as_in_shennan_et_al._2018),3,hampshire,50.82,-1.36,-2.75,0.48,0.48,3860,284,249,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4572,hv17325,long_&_tooley_1995_(as_in_shennan_et_al._2018),3,hampshire,50.79,-1.34,-2.66,0.22,0.22,3870,280,277,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4573,birm2,boyd_1986_(as_in_shennan_et_al._2018),3,clyde,55.85,-4.5,5.88,0.22,0.22,3871,209,178,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4574,beta105865,jennings_et_al_2003_(as_in_shennan_et_al._2018),3,sussex,50.8,0.29,-3.67,0.22,0.22,3871,106,148,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4575,be81370,spencer_et_al_1998_holocene_(as_in_shennan_et_al._2018),3,kent,50.95,0.88,-3.39,0.7,0.7,3882,197,182,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4577,hv8648,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.77,-0.34,-3.39,0.21,0.21,3883,262,243,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4578,beta135992,jennings_et_al_2003_(as_in_shennan_et_al._2018),3,sussex,50.8,0.29,-3.6,0.7,0.7,3883,262,243,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4579,car829,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.37,0.09,-4.07,0.05,0.05,3896,189,195,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4581,beta156199,branch_et_al_2012_(as_in_shennan_et_al._2018),3,thames,51.52,0.18,-5.21,0.23,0.23,3896,247,248,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4584,srr4740,shennan_et_al_1994_(as_in_shennan_et_al._2018),3,nw_scotland_(arisaig),56.9,-5.84,3.91,0.41,0.41,3909,171,181,isolation_basin,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4586,be142350,haslett_et_al_2001_(as_in_shennan_et_al._2018),3,bristol_channel,51.29,-2.92,-4.87,0.23,0.23,3910,180,208,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4587,beta117544,waller_&_early_2015_(as_in_shennan_et_al._2018),3,sussex,50.86,0.05,-5.42,0.21,0.21,3922,162,191,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4589,beta109577,long_a_et_al_1998_(as_in_shennan_et_al._2018),3,kent,51.07,0.92,-3.98,0.51,0.51,3937,212,229,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4592,har149,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,53.08,-0.21,-3.79,0.81,0.81,3943,405,355,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4593,q2584,waller_et_al_1994_(as_in_shennan_et_al._2018),3,fens,52.44,0.14,-4.53,0.21,0.21,3951,203,243,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4594,srr4748,long_et_al_1998_the_holocene_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.71,-0.52,-4.05,0.37,0.37,3958,127,111,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4595,srr5623,waller_et_al_1999_(as_in_shennan_et_al._2018),3,kent,51.0,0.84,-3.97,0.7,0.7,3965,123,117,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4596,srr2032,boyd_1986_(as_in_shennan_et_al._2018),3,clyde,55.86,-4.49,5.84,0.23,0.23,3975,174,142,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4598,beta203549,edwards_et_al._2017_(as_in_shennan_et_al._2018),3,inner_shannon,52.67,-8.7,-2.51,0.55,0.55,3986,152,112,sedimentary_indicator,uniquely_defined,,0,holsea,shennan18,
gsl_lgm_4599,har5223,wilkinson_&_murphy_1985_(as_in_shennan_et_al._2018),3,essex,51.63,0.6,-2.65,0.22,0.22,3990,238,256,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4601,oxa7052,van_de_noort_&_ellis_1998_(as_in_shennan_et_al._2018),3,humber_(inner_estuary),53.68,-0.51,-4.6,0.41,0.41,4003,140,114,sedimentary_indicator,freshwater_to_high_marsh_transition,,0,holsea,shennan18,
gsl_lgm_4602,poz19868,khan_et_al_2015_(as_in_shennan_et_al._2018),3,thames,51.46,0.31,-7.84,0.21,0.21,4004,133,109,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4603,ub3582,long_&_innes_1993_(as_in_shennan_et_al._2018),3,kent,50.96,0.9,-3.48,0.22,0.22,4010,235,283,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4604,igs40,heyworth_&_kidson_1982_pga_(as_in_shennan_et_al._2018),3,bristol_channel,51.35,-2.94,-4.2,0.32,0.32,4016,331,301,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
gsl_lgm_4605,beta83747,smith_et_al_2002_trse_(as_in_shennan_et_al._2018),3,n_solway_firth,54.9,-4.45,4.97,0.21,0.21,4018,203,172,sedimentary_indicator,high_marsh_environment,,0,holsea,shennan18,
